Depth_cm,Rainfall_mm,Temperature_C,Slope_pct,Land_Use,Parent_Material,Clay_pct,Sand_pct,Silt_pct,Organic_Matter_pct,pH,Nitrogen_mgkg,Phosphorus_mgkg,Potassium_mgkg,Moisture_pct,CEC_cmolkg,Fertility_Score,Fertility_Class
78.9,665.3,9.1,9.23,Grassland,Glacial Till,19.06,66.22,14.71,5.57,6.02,639.7,21.9,107.5,9.92,21.41,47.2,Medium
25.8,1209.8,25.6,1.17,Cropland,Loess,17.93,53.12,28.95,7.67,5.26,790.5,40.5,115.8,15.58,24.77,77.4,High
40.8,931.1,24.9,0.38,Forest,Residuum,25.51,55.07,19.42,6.59,5.65,571.1,36.6,127.6,14.46,26.34,55.3,Medium
2.8,1117.6,12.2,6.07,Wetland,Glacial Till,20.77,48.18,31.05,10.35,4.83,1128.0,25.7,152.4,11.24,31.2,91.2,High
137.1,682.0,24.0,2.58,Grassland,Residuum,35.47,48.13,16.4,3.76,5.35,355.6,10.6,151.4,14.46,23.74,26.8,Low
17.7,561.6,20.0,12.63,Cropland,Residuum,9.14,65.18,25.68,7.07,6.15,746.8,26.6,77.1,5.7,21.85,52.2,Medium
86.5,1154.5,16.6,5.25,Cropland,Residuum,37.83,44.07,18.11,5.24,4.99,428.6,30.6,177.3,17.03,31.15,39.5,Low
41.1,1044.1,13.1,0.47,Forest,Glacial Till,30.01,50.75,19.24,7.55,4.78,573.5,21.2,168.1,14.62,29.08,52.8,Medium
83.1,724.5,13.7,14.77,Forest,Alluvium,25.94,47.29,26.78,6.97,6.17,577.3,34.1,94.1,17.37,26.78,68.8,High
97.7,732.6,30.3,1.5,Cropland,Residuum,36.98,50.13,12.9,2.11,4.65,20.0,24.8,182.8,14.09,21.24,12.8,Low
124.5,1231.4,18.0,2.06,Grassland,Loess,39.76,54.46,5.77,4.08,5.45,514.2,14.0,162.7,25.51,23.24,42.3,Medium
31.0,652.6,22.7,2.57,Cropland,Loess,19.08,52.92,28.0,6.8,5.29,658.5,19.4,119.3,4.8,22.19,41.1,Medium
1.6,1360.7,13.3,0.26,Grassland,Residuum,31.12,49.15,19.73,9.02,5.5,801.8,34.9,167.2,18.27,36.16,91.4,High
20.5,724.8,13.3,3.43,Forest,Glacial Till,19.47,62.31,18.22,7.62,4.94,751.2,26.8,100.1,4.76,23.27,60.1,High
135.0,1109.6,24.5,0.66,Cropland,Glacial Till,45.89,52.03,2.08,3.51,5.71,344.4,14.2,190.1,15.92,32.24,41.0,Medium
131.1,867.8,9.9,2.56,Forest,Alluvium,50.34,33.36,16.31,4.16,5.26,432.2,17.2,167.6,18.25,33.73,51.3,Medium
89.6,1100.8,15.5,2.16,Cropland,Residuum,30.99,51.94,17.07,4.87,4.77,535.0,19.7,98.6,17.74,24.97,46.2,Medium
90.1,814.0,18.2,7.41,Forest,Alluvium,34.57,52.68,12.74,6.69,5.47,617.8,12.5,121.1,15.26,30.72,63.7,High
99.8,909.3,18.7,8.13,Wetland,Residuum,40.68,47.01,12.31,6.58,5.55,571.9,31.1,173.5,15.33,30.28,60.6,High
26.3,960.2,16.9,0.83,Forest,Residuum,22.67,42.67,34.66,7.47,4.71,759.0,21.0,97.4,8.6,25.35,50.1,Medium
137.2,699.5,20.4,2.28,Wetland,Glacial Till,43.72,48.96,7.32,5.05,5.34,528.1,2.0,204.0,19.95,33.17,55.6,Medium
62.8,1135.2,22.2,2.34,Cropland,Glacial Till,28.18,63.62,8.2,6.49,5.42,622.4,24.3,161.5,14.03,25.08,48.9,Medium
57.5,821.7,22.4,0.82,Wetland,Alluvium,25.17,56.86,17.97,7.38,4.51,831.7,18.4,159.8,8.87,28.95,74.2,High
77.8,892.9,12.1,8.01,Cropland,Alluvium,31.46,46.51,22.03,5.28,4.97,475.2,34.9,140.3,16.44,22.49,43.8,Medium
7.0,701.4,16.3,6.14,Wetland,Residuum,18.73,56.62,24.65,7.73,7.07,680.2,23.1,119.2,10.51,22.26,57.2,Medium
24.9,309.4,25.2,1.06,Forest,Residuum,20.32,69.45,10.24,4.5,5.65,452.4,12.6,81.6,3.37,22.39,29.3,Low
110.7,902.2,23.4,2.28,Grassland,Alluvium,44.23,51.13,4.64,4.11,5.82,349.8,25.1,188.4,17.76,28.51,37.4,Low
12.4,1553.2,9.8,0.56,Wetland,Glacial Till,28.41,58.22,13.38,9.85,4.18,965.0,22.8,146.8,16.45,32.38,76.4,High
90.5,1146.2,20.1,4.95,Forest,Glacial Till,41.08,49.54,9.37,7.71,5.34,682.5,20.3,176.1,21.7,37.4,70.4,High
36.8,945.2,6.1,0.65,Forest,Residuum,24.37,52.63,23.0,5.88,5.51,534.2,27.7,164.6,10.95,25.8,46.2,Medium
58.4,884.3,18.3,21.32,Cropland,Glacial Till,25.27,54.9,19.83,4.94,6.04,582.5,14.6,107.8,11.34,23.58,47.3,Medium
43.3,955.6,29.4,7.59,Wetland,Residuum,25.44,55.54,19.02,8.17,5.07,751.5,15.2,125.1,15.75,27.46,54.0,Medium
53.4,1086.8,12.3,2.47,Cropland,Loess,31.56,55.94,12.5,6.06,6.26,527.3,39.2,146.7,19.77,26.34,66.4,High
107.9,654.8,13.0,4.32,Cropland,Residuum,35.45,59.55,4.99,3.21,5.32,375.2,23.1,119.4,16.75,23.32,31.6,Low
44.6,1228.6,22.6,12.11,Forest,Alluvium,20.11,65.65,14.24,6.47,4.87,551.9,21.3,109.3,17.22,24.03,43.4,Medium
85.0,1128.8,8.7,4.04,Forest,Glacial Till,30.93,44.47,24.6,5.79,5.23,508.6,22.9,149.1,17.21,25.06,39.8,Low
71.4,1129.5,14.2,0.96,Grassland,Residuum,34.48,52.38,13.14,5.68,4.34,573.9,25.0,136.2,13.02,27.78,42.5,Medium
99.6,1059.6,21.6,2.38,Forest,Loess,31.05,57.34,11.61,7.13,5.17,733.5,33.0,171.7,19.8,29.48,64.8,High
140.5,954.9,14.2,9.26,Cropland,Residuum,44.84,49.05,6.11,3.89,5.25,442.9,13.5,126.7,22.37,30.92,40.9,Medium
109.9,1118.2,16.6,5.17,Wetland,Alluvium,42.88,42.64,14.48,8.27,4.71,741.0,29.2,194.8,18.49,38.17,74.3,High
32.2,1098.0,22.5,5.26,Forest,Alluvium,26.09,71.94,1.97,7.7,6.17,767.0,24.1,145.5,15.65,24.89,77.3,High
4.7,861.5,20.5,10.08,Grassland,Residuum,11.17,56.2,32.64,7.68,4.89,701.2,24.1,81.9,9.2,20.72,50.2,Medium
39.3,806.6,19.6,11.22,Forest,Loess,26.35,49.01,24.64,4.41,6.28,382.2,23.8,101.5,17.96,19.25,29.3,Low
89.3,975.5,16.0,12.62,Cropland,Residuum,39.51,49.67,10.82,4.84,5.57,531.7,21.8,102.2,15.87,29.07,54.2,Medium
7.7,1337.3,20.2,0.5,Forest,Loess,25.85,68.48,5.67,9.52,4.89,871.3,34.8,111.3,21.69,33.47,72.6,High
74.5,640.2,17.3,3.93,Grassland,Loess,29.75,48.62,21.63,4.27,5.51,422.5,24.6,158.0,14.82,22.56,34.0,Low
89.5,583.1,20.7,6.75,Cropland,Loess,29.56,52.15,18.29,5.51,5.64,532.6,11.1,131.9,16.72,24.33,46.6,Medium
50.1,991.2,15.0,7.07,Cropland,Residuum,28.57,60.75,10.68,7.32,4.85,630.7,14.0,162.9,12.55,28.35,57.0,Medium
115.6,962.7,16.9,4.67,Cropland,Glacial Till,38.26,48.85,12.89,3.98,4.46,436.4,15.1,134.6,18.4,26.0,27.1,Low
16.0,993.3,12.1,0.91,Forest,Residuum,22.34,55.71,21.95,7.5,4.61,746.3,39.3,138.1,10.69,24.53,58.1,Medium
11.3,1011.0,17.8,7.98,Grassland,Residuum,22.99,60.75,16.26,6.22,4.34,471.5,15.1,102.0,15.67,20.97,30.9,Low
109.2,894.2,13.1,6.37,Cropland,Alluvium,45.55,46.59,7.87,4.03,5.93,399.4,19.4,142.1,20.85,24.86,50.6,Medium
74.3,1322.5,11.3,0.45,Grassland,Residuum,31.49,58.86,9.65,5.35,4.93,461.7,17.2,134.6,25.25,27.94,41.4,Medium
103.3,549.8,19.6,3.12,Forest,Alluvium,31.68,60.33,8.0,4.88,6.17,529.3,18.7,120.4,11.6,25.49,45.1,Medium
65.2,742.9,19.3,0.96,Grassland,Loess,23.6,58.86,17.54,3.92,6.08,285.6,22.6,79.2,13.02,19.57,26.5,Low
37.0,924.2,22.7,2.06,Forest,Alluvium,31.39,54.49,14.12,7.3,5.3,672.1,36.9,135.5,13.31,31.99,65.6,High
122.9,539.2,15.4,0.09,Cropland,Residuum,34.2,52.47,13.32,3.89,6.52,391.5,25.6,143.7,13.3,21.06,46.4,Medium
119.9,906.0,20.4,2.56,Forest,Loess,33.79,54.35,11.86,3.47,5.24,332.7,12.3,171.2,13.85,19.02,30.6,Low
104.2,1365.4,21.3,3.99,Grassland,Residuum,44.3,45.97,9.74,6.51,4.61,664.5,45.0,190.6,23.08,34.38,65.7,High
40.8,955.2,20.7,4.83,Forest,Alluvium,32.1,52.34,15.56,7.27,5.54,599.9,26.8,172.0,16.0,30.31,59.2,Medium
88.5,1007.7,13.0,5.45,Grassland,Alluvium,36.78,56.95,6.27,5.88,4.43,657.7,16.8,167.7,15.1,25.43,44.6,Medium
54.1,635.0,18.9,9.05,Grassland,Loess,23.02,66.44,10.55,4.55,7.5,464.1,32.5,125.8,8.72,20.64,47.2,Medium
13.7,795.9,20.2,1.21,Forest,Alluvium,21.24,49.28,29.49,7.74,5.42,816.8,23.0,87.6,11.26,25.01,58.2,Medium
137.6,856.2,18.0,0.64,Cropland,Residuum,48.48,43.4,8.13,4.45,5.39,475.4,34.1,177.1,17.64,29.55,47.5,Medium
20.5,870.6,5.5,9.54,Forest,Residuum,15.31,57.45,27.24,7.73,5.92,733.6,20.8,120.2,14.07,22.45,69.1,High
142.5,1270.4,19.0,0.85,Cropland,Loess,48.16,41.65,10.2,5.82,5.45,475.9,34.8,211.1,23.65,29.01,62.4,High
66.9,1089.4,31.3,18.4,Grassland,Loess,24.87,58.74,16.4,5.29,5.28,468.8,23.7,139.8,15.6,21.12,41.0,Medium
27.8,672.1,15.8,9.24,Grassland,Glacial Till,13.16,66.78,20.06,6.93,5.86,753.6,36.5,130.4,2.7,19.06,63.0,High
81.3,1011.6,13.6,3.47,Cropland,Alluvium,32.24,51.59,16.16,5.68,4.33,622.8,36.1,113.7,17.45,27.55,39.6,Low
130.9,1074.6,20.2,19.93,Forest,Alluvium,41.92,35.46,22.62,5.33,4.71,469.6,12.0,152.1,22.56,29.75,43.8,Medium
109.8,1235.0,19.9,0.51,Cropland,Alluvium,44.68,39.64,15.69,3.59,5.01,172.2,28.7,174.4,21.25,28.93,38.1,Low
121.0,1345.1,25.2,1.81,Forest,Alluvium,47.86,49.05,3.08,5.76,4.8,534.1,10.7,203.0,28.96,28.53,62.8,High
98.8,696.2,10.5,5.08,Grassland,Alluvium,32.95,35.44,31.62,3.92,6.17,354.8,13.0,134.7,8.71,21.37,39.8,Low
103.8,747.3,22.4,2.15,Cropland,Residuum,37.0,56.78,6.23,3.33,5.42,301.0,12.4,144.3,15.97,24.75,29.2,Low
127.4,635.6,21.5,13.18,Grassland,Residuum,30.74,56.22,13.04,4.62,4.95,470.6,24.3,151.7,13.59,22.92,33.5,Low
37.5,891.5,17.1,0.34,Forest,Loess,24.08,64.65,11.27,6.79,6.09,697.6,26.7,95.0,13.18,26.79,53.6,Medium
73.4,1066.6,20.0,3.99,Cropland,Residuum,33.39,50.45,16.17,4.69,5.72,505.3,20.5,180.7,17.64,21.27,47.8,Medium
33.2,1196.8,24.2,4.47,Cropland,Loess,27.88,42.3,29.82,6.31,5.55,626.2,25.6,108.8,20.29,27.26,71.4,High
148.2,931.0,23.2,5.29,Forest,Residuum,45.27,47.68,7.05,2.99,5.12,175.9,22.4,116.1,20.91,25.37,30.1,Low
141.6,870.0,11.1,1.48,Cropland,Alluvium,42.86,54.07,3.07,4.9,5.82,445.2,27.8,161.9,14.13,28.11,57.7,Medium
5.9,987.9,22.9,2.27,Grassland,Residuum,18.62,65.31,16.07,6.35,6.83,741.9,34.5,152.9,12.33,23.7,70.8,High
105.8,741.2,17.6,9.28,Grassland,Alluvium,45.33,41.09,13.58,4.56,5.55,455.2,35.9,181.2,16.86,32.29,55.7,Medium
138.8,1472.4,18.4,1.08,Cropland,Alluvium,53.9,40.88,5.23,5.82,3.8,575.2,19.9,206.1,23.01,38.55,34.4,Low
27.1,548.1,18.4,8.77,Cropland,Residuum,18.04,56.88,25.08,5.28,5.48,523.3,18.3,108.6,10.35,23.28,49.1,Medium
85.2,996.2,17.1,4.14,Forest,Glacial Till,32.91,46.98,20.11,6.4,5.62,633.3,29.7,138.2,15.14,30.79,59.2,Medium
137.3,1455.9,25.2,7.18,Grassland,Loess,45.87,50.5,3.63,3.65,3.91,203.6,7.2,127.8,18.75,26.71,8.9,Low
5.1,951.7,17.5,6.25,Forest,Alluvium,17.63,53.12,29.25,9.83,5.26,919.7,24.8,57.0,11.1,28.86,74.3,High
104.6,902.5,11.3,1.16,Wetland,Glacial Till,38.42,43.5,18.07,7.99,5.64,756.5,35.6,161.4,15.02,33.34,75.3,High
44.6,860.6,15.6,4.21,Cropland,Loess,17.36,53.83,28.81,5.83,6.38,630.4,24.2,139.8,14.74,24.11,57.2,Medium
138.7,904.9,19.1,10.11,Cropland,Loess,34.0,42.36,23.64,2.96,6.2,284.3,10.1,147.8,17.27,23.73,33.1,Low
145.7,1293.2,25.4,2.83,Wetland,Glacial Till,46.2,45.47,8.33,6.34,5.29,503.4,12.1,186.7,26.57,33.72,50.9,Medium
141.6,397.0,21.6,16.99,Forest,Residuum,33.14,58.74,8.12,2.92,4.92,302.9,17.5,176.9,7.12,22.79,26.6,Low
71.1,1333.4,12.9,3.01,Cropland,Alluvium,34.79,49.75,15.45,7.93,5.06,705.6,35.5,156.7,22.76,29.86,58.9,Medium
129.3,594.0,32.0,0.77,Cropland,Residuum,44.05,36.74,19.21,1.69,6.06,88.0,26.2,156.4,24.88,23.88,23.0,Low
126.7,883.3,19.6,2.47,Forest,Residuum,34.61,56.0,9.39,4.72,5.4,398.7,22.2,122.8,15.73,23.62,31.9,Low
47.9,842.7,25.7,15.15,Cropland,Residuum,18.42,69.98,11.6,5.45,4.47,550.1,36.8,159.3,11.83,16.35,36.8,Low
124.3,1097.1,17.1,1.93,Grassland,Residuum,48.95,39.2,11.85,4.31,4.57,484.8,18.0,187.3,23.98,32.65,42.7,Medium
5.6,550.5,21.2,10.13,Grassland,Glacial Till,12.58,60.21,27.21,6.03,5.39,601.6,22.5,73.1,2.47,20.14,36.7,Low
89.4,1065.5,23.0,10.65,Forest,Glacial Till,36.7,52.91,10.39,5.68,4.19,577.6,2.0,120.0,19.08,29.36,32.4,Low
34.5,1456.1,25.3,2.16,Wetland,Glacial Till,39.13,58.21,2.66,10.24,4.61,1000.8,26.1,192.8,21.79,38.74,92.6,High
18.1,609.2,24.3,0.43,Forest,Glacial Till,15.64,58.28,26.08,7.08,5.49,678.7,32.5,79.1,7.39,19.37,47.7,Medium
11.5,997.4,23.2,6.45,Forest,Glacial Till,19.39,51.34,29.27,7.91,6.62,793.5,41.5,160.9,11.11,23.02,91.0,High
104.4,784.5,16.1,1.87,Forest,Alluvium,34.47,54.83,10.7,2.69,5.34,110.1,10.9,71.0,15.91,19.21,18.7,Low
51.0,1056.5,14.6,7.64,Forest,Alluvium,19.36,64.14,16.49,7.3,5.66,699.7,30.2,149.1,9.51,23.57,62.0,High
108.7,954.8,20.0,2.92,Forest,Residuum,36.76,49.82,13.42,3.87,4.38,304.7,26.1,158.8,23.09,26.82,23.6,Low
9.8,789.6,23.6,3.32,Wetland,Glacial Till,21.6,54.77,23.63,9.41,5.35,963.5,29.7,124.6,11.91,31.6,85.1,High
47.3,1072.0,16.7,7.52,Cropland,Residuum,28.91,60.07,11.03,7.47,5.04,701.3,7.3,130.4,11.24,25.41,46.0,Medium
80.9,1401.1,24.4,2.41,Forest,Loess,41.01,50.61,8.38,5.86,4.34,558.8,23.2,206.3,20.26,29.38,36.1,Low
118.6,902.3,26.7,2.93,Forest,Alluvium,37.65,44.68,17.67,4.36,5.04,324.0,26.0,167.0,16.26,24.66,32.5,Low
47.8,1129.9,12.5,2.36,Grassland,Alluvium,26.72,55.6,17.68,6.08,4.8,639.1,15.0,105.3,23.01,19.74,42.1,Medium
93.9,626.7,13.0,2.29,Grassland,Loess,36.7,41.71,21.6,5.38,5.84,548.3,21.3,105.8,11.96,28.93,53.4,Medium
132.9,710.9,17.2,3.73,Forest,Alluvium,37.16,53.68,9.16,4.29,6.46,440.9,13.4,152.6,13.4,25.24,44.2,Medium
92.4,1068.1,19.8,8.27,Forest,Residuum,35.73,48.78,15.5,7.22,5.19,636.7,4.8,149.4,16.18,31.0,64.2,High
34.9,1321.0,14.9,2.25,Forest,Alluvium,30.01,50.88,19.11,8.31,4.86,742.6,34.9,100.5,20.48,33.64,59.2,Medium
3.7,1038.9,26.1,3.71,Forest,Residuum,25.67,55.68,18.64,7.94,5.31,767.3,26.9,127.0,13.09,28.39,61.0,High
130.5,871.7,20.5,5.55,Forest,Loess,43.9,46.1,10.01,4.51,5.9,387.1,34.7,149.0,14.29,28.37,52.1,Medium
3.2,949.8,18.2,1.57,Cropland,Residuum,14.24,67.54,18.22,7.74,5.13,761.9,33.1,103.2,9.35,23.82,56.1,Medium
131.2,637.4,9.4,1.63,Forest,Residuum,33.95,54.88,11.18,3.03,5.48,158.1,15.6,157.4,11.35,23.75,16.7,Low
79.3,1101.1,10.1,13.55,Cropland,Alluvium,33.07,50.87,16.06,5.88,5.03,529.6,22.0,178.9,15.56,27.83,51.0,Medium
140.9,1170.6,19.7,6.43,Forest,Glacial Till,44.89,49.89,5.22,4.78,5.62,561.5,26.4,188.7,18.69,31.61,50.3,Medium
119.8,837.0,5.2,4.3,Wetland,Residuum,36.28,52.45,11.27,7.55,5.91,743.7,35.1,133.1,18.59,31.89,74.5,High
149.7,832.5,24.1,5.22,Wetland,Loess,47.17,41.5,11.33,5.31,5.53,514.4,25.2,181.0,17.63,32.21,51.2,Medium
52.6,1016.5,17.1,0.15,Cropland,Loess,30.36,52.55,17.08,5.2,5.76,613.6,31.7,136.2,12.35,24.82,50.6,Medium
115.1,840.8,32.0,4.81,Cropland,Alluvium,37.33,48.58,14.09,3.53,5.24,195.2,16.5,114.1,14.45,22.71,9.6,Low
60.3,933.5,31.8,3.56,Cropland,Glacial Till,31.93,55.47,12.6,4.22,5.42,351.9,12.5,146.5,14.92,22.09,33.9,Low
72.0,1474.9,16.9,3.95,Cropland,Loess,35.77,48.12,16.1,4.93,4.45,444.6,19.3,192.5,17.96,29.21,32.0,Low
94.1,888.2,17.4,2.23,Grassland,Residuum,41.1,45.05,13.85,5.31,5.18,556.0,23.6,159.2,22.4,33.66,52.6,Medium
131.1,860.4,24.0,0.42,Cropland,Alluvium,38.16,59.86,1.98,3.95,5.98,427.7,11.5,110.0,17.1,28.65,38.6,Low
147.6,788.1,28.2,1.07,Grassland,Glacial Till,46.28,50.18,3.54,3.13,5.66,245.5,8.3,167.3,20.97,24.75,27.4,Low
115.2,1136.0,8.2,15.05,Wetland,Loess,42.84,41.87,15.28,8.61,5.26,877.5,31.6,136.8,21.97,34.51,79.0,High
62.7,904.7,7.3,2.63,Cropland,Alluvium,23.71,60.39,15.91,5.42,4.52,490.7,17.5,141.9,5.98,19.67,36.1,Low
63.2,787.7,14.3,3.14,Cropland,Residuum,26.36,56.21,17.43,4.28,5.26,479.3,18.9,137.5,16.79,21.12,33.3,Low
110.6,1280.3,21.5,0.27,Forest,Glacial Till,47.75,46.09,6.16,5.68,4.76,477.5,18.9,169.3,19.9,27.8,51.6,Medium
35.8,1304.9,21.0,0.19,Forest,Loess,34.67,51.76,13.58,7.4,4.53,695.3,36.5,139.1,17.18,29.96,49.6,Medium
16.6,799.9,24.4,6.31,Cropland,Loess,17.69,67.41,14.9,5.53,5.71,496.4,33.5,101.9,9.54,22.4,47.6,Medium
53.2,483.4,10.8,3.86,Forest,Residuum,19.08,61.58,19.34,5.94,5.66,627.8,14.1,111.1,11.17,23.03,56.4,Medium
43.1,1201.9,4.1,3.55,Grassland,Loess,32.76,51.61,15.63,6.67,5.14,602.6,20.0,122.8,21.33,27.74,56.3,Medium
44.4,778.8,23.1,1.39,Forest,Residuum,29.59,59.98,10.43,4.85,5.49,458.4,28.5,97.7,14.84,22.64,36.0,Low
35.0,1147.7,13.0,6.83,Cropland,Alluvium,21.03,59.83,19.14,6.55,4.4,652.2,27.4,144.6,13.35,24.34,44.8,Medium
6.3,457.5,5.9,0.92,Cropland,Loess,9.49,65.51,25.0,5.61,6.01,565.9,23.8,79.7,3.47,17.93,42.0,Medium
2.7,1173.1,18.9,1.05,Grassland,Glacial Till,23.09,59.18,17.72,7.71,5.08,785.6,16.9,126.5,16.05,25.52,65.5,High
148.2,647.2,22.8,3.09,Cropland,Residuum,43.87,45.31,10.82,2.16,6.22,217.4,12.9,166.9,15.18,23.8,24.9,Low
64.2,1132.7,17.3,1.69,Grassland,Residuum,31.36,52.81,15.83,6.86,5.03,626.6,20.3,147.3,19.72,27.38,56.7,Medium
57.6,953.6,15.3,1.42,Cropland,Loess,32.04,48.86,19.1,7.14,5.14,657.2,27.3,111.8,18.46,26.75,59.4,Medium
101.9,711.5,17.0,5.18,Cropland,Residuum,30.23,48.86,20.9,4.74,5.73,451.5,35.6,91.7,15.0,23.11,59.8,Medium
32.7,848.2,15.8,5.26,Forest,Glacial Till,13.77,56.43,29.79,5.81,6.38,566.6,19.7,84.3,2.92,17.8,53.0,Medium
142.5,1121.6,9.9,8.7,Cropland,Loess,42.37,38.35,19.29,5.49,5.68,512.6,15.0,171.3,21.47,28.07,46.6,Medium
118.0,976.5,13.7,2.7,Grassland,Alluvium,40.26,42.58,17.16,5.72,5.41,544.2,22.2,138.9,18.3,31.41,44.7,Medium
13.4,1096.1,21.1,0.38,Cropland,Glacial Till,22.33,56.67,21.0,7.03,5.52,576.5,33.9,110.8,14.98,25.77,56.6,Medium
62.6,1444.1,19.9,1.6,Grassland,Loess,31.41,53.34,15.25,7.58,5.45,760.5,15.0,193.7,17.83,31.45,69.3,High
131.9,558.9,19.0,19.56,Cropland,Glacial Till,24.33,54.99,20.68,2.62,6.5,259.7,31.3,71.3,5.75,14.92,15.8,Low
141.7,1354.3,12.0,4.53,Forest,Loess,46.12,30.5,23.38,3.99,5.15,439.3,18.1,148.6,26.66,25.17,32.7,Low
70.1,976.1,16.9,6.18,Forest,Glacial Till,33.76,60.88,5.36,5.71,5.87,542.9,18.2,190.3,13.64,28.13,58.8,Medium
92.0,725.3,4.9,0.04,Cropland,Alluvium,38.28,55.47,6.26,6.34,4.97,497.6,10.5,152.6,15.55,29.2,43.2,Medium
25.1,617.4,19.1,3.65,Grassland,Residuum,23.39,59.81,16.8,4.65,4.92,420.5,25.9,100.8,7.4,18.52,38.1,Low
148.7,902.7,26.6,0.19,Grassland,Glacial Till,41.25,56.8,1.95,3.03,5.52,275.4,17.1,184.5,20.18,22.4,20.6,Low
34.8,1180.4,9.2,4.21,Forest,Alluvium,22.33,51.85,25.82,7.95,4.86,800.1,27.4,122.4,19.05,26.2,68.5,High
141.4,918.1,14.5,12.68,Cropland,Alluvium,41.1,56.94,1.96,3.31,4.95,190.3,10.7,146.7,16.93,28.6,28.8,Low
97.4,1327.8,20.0,17.28,Cropland,Loess,37.97,43.33,18.71,5.07,5.32,483.7,19.2,155.9,20.97,26.71,51.4,Medium
91.2,587.2,25.5,3.89,Cropland,Glacial Till,31.7,54.0,14.3,3.93,4.99,404.4,15.2,119.2,14.03,20.34,19.2,Low
76.9,947.0,15.3,3.06,Forest,Alluvium,24.08,49.11,26.81,5.71,4.91,502.7,21.3,96.1,15.61,24.13,42.8,Medium
34.6,636.9,13.8,14.5,Forest,Glacial Till,13.33,62.76,23.91,5.52,5.6,528.6,17.8,94.8,8.07,17.93,38.1,Low
26.5,1040.9,6.2,5.6,Forest,Loess,23.18,59.57,17.25,8.14,4.52,736.1,13.4,97.9,16.77,23.3,44.2,Medium
33.1,1171.7,18.6,0.34,Forest,Residuum,29.85,52.66,17.5,8.43,5.59,757.1,50.2,138.6,21.47,32.46,78.1,High
28.0,844.8,30.3,3.13,Forest,Glacial Till,25.14,60.45,14.4,7.28,4.85,666.7,13.9,135.1,8.15,30.85,51.0,Medium
116.9,298.9,19.7,1.37,Forest,Residuum,32.73,52.59,14.68,3.04,5.86,246.2,20.6,157.9,5.84,15.91,33.0,Low
52.5,999.7,17.9,3.17,Cropland,Alluvium,29.66,50.55,19.79,4.97,5.55,513.2,7.9,160.9,13.41,21.32,45.5,Medium
8.7,1059.2,19.9,3.04,Cropland,Alluvium,21.55,54.75,23.7,6.88,5.33,609.2,9.1,107.6,9.75,18.44,39.4,Low
145.4,1051.1,17.9,4.36,Wetland,Residuum,47.99,48.47,3.54,7.5,4.47,658.8,25.2,189.3,19.69,37.21,59.0,Medium
132.6,1258.9,13.1,2.21,Forest,Residuum,47.45,39.98,12.57,6.0,5.05,675.6,24.3,185.7,24.93,35.92,60.4,High
139.2,682.2,22.9,0.9,Cropland,Glacial Till,41.19,52.84,5.97,3.53,5.92,393.1,30.3,164.1,14.25,26.16,44.2,Medium
149.2,1120.1,19.4,3.5,Cropland,Loess,45.99,52.01,2.0,4.45,6.39,310.8,26.0,155.9,18.07,32.82,56.8,Medium
26.1,1248.1,18.1,8.87,Forest,Residuum,24.89,46.3,28.81,8.26,4.93,738.5,25.5,101.5,21.4,30.2,68.5,High
59.4,505.4,12.1,5.45,Grassland,Loess,24.79,63.16,12.05,5.14,6.07,502.4,15.8,134.8,8.46,25.35,50.2,Medium
113.7,1029.9,25.8,2.07,Forest,Alluvium,40.02,58.04,1.94,5.51,4.63,543.2,33.2,113.6,17.83,31.91,46.7,Medium
104.4,824.0,22.0,13.71,Wetland,Alluvium,33.41,53.14,13.46,6.22,4.99,501.6,30.6,136.1,17.74,27.29,38.7,Low
23.1,929.6,14.7,12.16,Grassland,Glacial Till,24.42,60.16,15.41,5.56,4.99,598.0,12.0,58.2,12.3,22.81,47.8,Medium
122.4,1036.9,24.0,1.17,Cropland,Alluvium,43.12,52.51,4.37,4.63,5.73,489.6,22.1,128.4,24.44,27.39,44.7,Medium
33.7,828.2,15.0,0.2,Cropland,Alluvium,21.33,56.61,22.05,7.2,5.37,713.3,26.9,95.8,10.29,24.27,69.3,High
33.6,781.1,13.3,6.76,Grassland,Loess,24.58,57.57,17.84,5.3,6.01,584.5,20.8,149.4,17.59,22.31,54.7,Medium
80.5,958.5,13.4,8.79,Cropland,Residuum,25.46,48.11,26.43,6.02,5.92,599.3,30.9,142.2,12.03,23.94,71.4,High
88.9,678.2,7.4,17.19,Cropland,Glacial Till,21.81,58.84,19.36,6.18,4.6,614.3,29.0,103.4,11.43,25.48,51.4,Medium
87.0,678.5,20.8,11.03,Forest,Alluvium,29.29,56.88,13.83,5.15,6.22,582.4,22.2,150.4,9.6,23.33,46.8,Medium
13.7,1119.8,7.0,4.59,Forest,Alluvium,24.37,59.69,15.94,7.76,4.95,803.4,23.6,147.4,17.99,25.4,60.6,High
131.6,662.8,10.6,3.78,Cropland,Residuum,33.34,58.05,8.6,3.71,5.82,301.8,32.3,134.9,10.49,21.05,35.4,Low
39.8,1116.6,5.5,0.14,Cropland,Residuum,26.99,50.51,22.5,6.57,4.51,662.6,30.3,94.6,17.32,27.26,45.8,Medium
19.4,1065.6,17.5,1.42,Grassland,Residuum,21.36,55.05,23.58,6.45,4.62,573.2,23.4,111.5,12.29,20.36,40.6,Medium
